Image Path,Caption
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame2033_leftImg8bit.jpg,a city street with a bridge and buildings on both sides
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame36575_leftImg8bit.jpg,a highway with a billboard on the side of the road
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame98411_leftImg8bit.jpg,a man walks down a dirt road near a wall
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame15175_leftImg8bit.jpg,a long empty road with a car driving on it
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame67220_leftImg8bit.jpg,a car driving down a road with a sign on it
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame32611_leftImg8bit.jpg,a view of the road from the side of a bridge
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame61402_leftImg8bit.jpg,a street with a bus and a motorcycle on it
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame60584_leftImg8bit.jpg,a street with several vehicles and a bus
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame72875_leftImg8bit.jpg,a woman riding a motorbike down a city street
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame82439_leftImg8bit.jpg,a motorcyclist drives down a road next to a road sign
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame87266_leftImg8bit.jpg,a busy street with trucks and cars driving down it
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame85220_leftImg8bit.jpg,a man riding a motorcycle down a road with a truck behind him
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame18811_leftImg8bit.jpg,a car driving on a highway with a billboard
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame86357_leftImg8bit.jpg,a street with cars and trucks driving down it
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame78002_leftImg8bit.jpg,a long empty road with a few cars and motorcycles
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame40502_leftImg8bit.jpg,a car driving on a highway with a billboard on the side
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame80020_leftImg8bit.jpg,a motorcyclist is riding down the road
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame66493_leftImg8bit.jpg,a car driving down a road with power lines and trees
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame62057_leftImg8bit.jpg,a street with cars and motorcycles on it
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame38020_leftImg8bit.jpg,a highway with power lines and cars on it
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame6343_leftImg8bit.jpg,a long empty road with a few buildings in the background
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame23920_leftImg8bit.jpg,a car driving on a highway with a bridge in the background
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame38766_leftImg8bit.jpg,a car driving on a highway with power lines
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame73284_leftImg8bit.jpg,a street with cars and motorcycles on it
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame109902_leftImg8bit.jpg,a motorcyclist rides down a road in india
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame13397_leftImg8bit.jpg,a long empty road with a few cars driving down it
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame19139_leftImg8bit.jpg,a long empty road with a few cars on it
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame21020_leftImg8bit.jpg,a car driving down a highway with a bridge in the background
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame10926_leftImg8bit.jpg,a long empty highway with cars and trucks on it
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame14039_leftImg8bit.jpg,a long bridge with a speed limit sign on it
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame75893_leftImg8bit.jpg,a road with a few cars and a few people on it
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame61093_leftImg8bit.jpg,a busy street with cars and motorcycles driving down it
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame104803_leftImg8bit.jpg,a man walking down the road with a blue bag
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame43720_leftImg8bit.jpg,a highway with cars driving on it
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame96020_leftImg8bit.jpg,a narrow street with parked cars and trucks
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame32066_leftImg8bit.jpg,a car is driving down a road near a bridge
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame41720_leftImg8bit.jpg,a car driving on a bridge with a city in the background
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame12851_leftImg8bit.jpg,a long empty road with a few cars driving down it
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame85711_leftImg8bit.jpg,a man on a motorcycle drives down a busy street
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame12639_leftImg8bit.jpg,a highway with cars driving on it and a building in the background
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame51666_leftImg8bit.jpg,a road with a traffic light and a tree in the background
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame47766_leftImg8bit.jpg,a car driving on a highway with a road sign
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame23284_leftImg8bit.jpg,a car driving down a highway with a bridge in the background
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame76739_leftImg8bit.jpg,a truck driving down a road with a large billboard
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame101452_leftImg8bit.jpg,a dirt road with garbage and buildings in the background
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame103160_leftImg8bit.jpg,"a truck driving down a road with a sign that says ""mahindra"""
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame48939_leftImg8bit.jpg,a car driving down a road with a billboard on the side
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame36884_leftImg8bit.jpg,a van driving down a highway with a bridge in the background
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame55675_leftImg8bit.jpg,a car driving down a road with a motorcycle and a truck
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame39693_leftImg8bit.jpg,a truck driving down a highway with a large crane on the side
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame54411_leftImg8bit.jpg,a car driving down a road with a motorcycle behind it
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame50702_leftImg8bit.jpg,a long empty road with trees and bushes on either side
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame46966_leftImg8bit.jpg,a car driving down a highway with a sign on the side
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame3363_leftImg8bit.jpg,a highway with cars driving down it
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame68257_leftImg8bit.jpg,a motorcyclist rides down a road with a light pole in the background
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame9523_leftImg8bit.jpg,a car driving on a bridge over a city street
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame44757_leftImg8bit.jpg,a highway with cars driving on it
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame29584_leftImg8bit.jpg,a car driving down a highway with a bridge in the background
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame65357_leftImg8bit.jpg,a motorcyclist is riding down a road next to a dirt road
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame56020_leftImg8bit.jpg,a motorcyclist rides down a highway with a truck behind him
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame83293_leftImg8bit.jpg,a car driving down a road with a lot of plants and trees
/home/harshabommana/idd20kII/leftImg8bit/train/460/frame4403_leftImg8bit.jpg,a car driving down a highway with a bridge in the background
/home/harshabommana/idd20kII/leftImg8bit/train/573/frame2479_leftImg8bit.jpg,a busy road with cars and trucks on it
/home/harshabommana/idd20kII/leftImg8bit/train/573/frame32178_leftImg8bit.jpg,cars and motorcycles are driving down a street
/home/harshabommana/idd20kII/leftImg8bit/train/573/frame32696_leftImg8bit.jpg,a yellow bus driving down a street
/home/harshabommana/idd20kII/leftImg8bit/train/573/frame10408_leftImg8bit.jpg,a car driving on a highway under an overpass
/home/harshabommana/idd20kII/leftImg8bit/train/573/frame10544_leftImg8bit.jpg,a car driving down a city street with billboards on the side
/home/harshabommana/idd20kII/leftImg8bit/train/573/frame15384_leftImg8bit.jpg,a man on a motorcycle is riding down a busy street
/home/harshabommana/idd20kII/leftImg8bit/train/573/frame12914_leftImg8bit.jpg,cars are parked on the side of a road
/home/harshabommana/idd20kII/leftImg8bit/train/573/frame13866_leftImg8bit.jpg,a street with cars and motorcycles driving down it
/home/harshabommana/idd20kII/leftImg8bit/train/573/frame32444_leftImg8bit.jpg,a view of a road with cars and motorcycles on it
/home/harshabommana/idd20kII/leftImg8bit/train/573/frame9606_leftImg8bit.jpg,a city street with a car driving down it
/home/harshabommana/idd20kII/leftImg8bit/train/573/frame26257_leftImg8bit.jpg,traffic jam in mumbai
/home/harshabommana/idd20kII/leftImg8bit/train/573/frame14705_leftImg8bit.jpg,a street with a few motorcyclists and cars driving down it
/home/harshabommana/idd20kII/leftImg8bit/train/573/frame0003_leftImg8bit.jpg,a man on a motorcycle and a tuk tuk in traffic
/home/harshabommana/idd20kII/leftImg8bit/train/573/frame14953_leftImg8bit.jpg,a busy street with cars and motorcycles on it
/home/harshabommana/idd20kII/leftImg8bit/train/573/frame10653_leftImg8bit.jpg,a red car driving down a city street
/home/harshabommana/idd20kII/leftImg8bit/train/573/frame10778_leftImg8bit.jpg,a red car driving down a city street
/home/harshabommana/idd20kII/leftImg8bit/train/573/frame10932_leftImg8bit.jpg,motorcycles and cars are driving down a city street
/home/harshabommana/idd20kII/leftImg8bit/train/573/frame33402_leftImg8bit.jpg,a busy street with cars and motorcycles driving down it
/home/harshabommana/idd20kII/leftImg8bit/train/573/frame12520_leftImg8bit.jpg,a busy street with cars and motorcycles driving down it
/home/harshabommana/idd20kII/leftImg8bit/train/573/frame0536_leftImg8bit.jpg,a busy street with cars and motorcycles driving on it
/home/harshabommana/idd20kII/leftImg8bit/train/573/frame8433_leftImg8bit.jpg,a person riding a motorcycle on a city street
/home/harshabommana/idd20kII/leftImg8bit/train/573/frame11544_leftImg8bit.jpg,a motorcyclist rides down a city street
/home/harshabommana/idd20kII/leftImg8bit/train/573/frame42750_leftImg8bit.jpg,a car driving down a street with palm trees in the background
/home/harshabommana/idd20kII/leftImg8bit/train/573/frame32066_leftImg8bit.jpg,cars are driving down the road in front of a billboard
/home/harshabommana/idd20kII/leftImg8bit/train/573/frame9326_leftImg8bit.jpg,a car driving down a highway with billboards on the side
/home/harshabommana/idd20kII/leftImg8bit/train/573/frame14011_leftImg8bit.jpg,a car driving down a street with a yellow fence
/home/harshabommana/idd20kII/leftImg8bit/train/350/frame18144_leftImg8bit.jpg,a person riding a motorcycle down a road
/home/harshabommana/idd20kII/leftImg8bit/train/350/frame15608_leftImg8bit.jpg,a dirt road with a tractor and a truck
/home/harshabommana/idd20kII/leftImg8bit/train/350/frame2400_leftImg8bit.jpg,a dirt road with a tractor and a house on the side
/home/harshabommana/idd20kII/leftImg8bit/train/350/frame10453_leftImg8bit.jpg,a woman walking down a rural road with a red bag
/home/harshabommana/idd20kII/leftImg8bit/train/350/frame8040_leftImg8bit.jpg,a dirt road with a motorcycle parked on it
/home/harshabommana/idd20kII/leftImg8bit/train/350/frame18771_leftImg8bit.jpg,a street with a wall and a car parked on it
/home/harshabommana/idd20kII/leftImg8bit/train/350/frame20762_leftImg8bit.jpg,motorcycles and people riding on the road
/home/harshabommana/idd20kII/leftImg8bit/train/350/frame11326_leftImg8bit.jpg,a small vehicle driving down a dirt road
/home/harshabommana/idd20kII/leftImg8bit/train/350/frame11708_leftImg8bit.jpg,a woman walking down a dirt road in a rural area
/home/harshabommana/idd20kII/leftImg8bit/train/350/frame6270_leftImg8bit.jpg,a dirt road with a motorcycle parked on it
/home/harshabommana/idd20kII/leftImg8bit/train/350/frame9420_leftImg8bit.jpg,a truck driving down a dirt road near a field
/home/harshabommana/idd20kII/leftImg8bit/train/350/frame3240_leftImg8bit.jpg,a man on a bike is riding through a gate
/home/harshabommana/idd20kII/leftImg8bit/train/350/frame8490_leftImg8bit.jpg,a person riding a bike down a dirt road
/home/harshabommana/idd20kII/leftImg8bit/train/350/frame10371_leftImg8bit.jpg,a man riding a motorcycle down a dirt road
/home/harshabommana/idd20kII/leftImg8bit/train/350/frame19999_leftImg8bit.jpg,a man is walking down the road in front of a building
/home/harshabommana/idd20kII/leftImg8bit/train/350/frame19562_leftImg8bit.jpg,a road with a van and a motorcycle on it
/home/harshabommana/idd20kII/leftImg8bit/train/350/frame7170_leftImg8bit.jpg,a dirt road with a blue machine sitting on it
/home/harshabommana/idd20kII/leftImg8bit/train/350/frame6720_leftImg8bit.jpg,a man riding a motorcycle down a dirt road
/home/harshabommana/idd20kII/leftImg8bit/train/350/frame14899_leftImg8bit.jpg,a motorcyclist riding down a rural road
/home/harshabommana/idd20kII/leftImg8bit/train/350/frame3150_leftImg8bit.jpg,a dirt road with trees and a fence
/home/harshabommana/idd20kII/leftImg8bit/train/350/frame1719_leftImg8bit.jpg,a dirt road with trees and bushes on either side
/home/harshabommana/idd20kII/leftImg8bit/train/350/frame9660_leftImg8bit.jpg,a man riding a motorcycle down a dirt road
/home/harshabommana/idd20kII/leftImg8bit/train/350/frame19780_leftImg8bit.jpg,a man is walking down the middle of a road
/home/harshabommana/idd20kII/leftImg8bit/train/350/frame9900_leftImg8bit.jpg,a man riding a bike down a dirt road
/home/harshabommana/idd20kII/leftImg8bit/train/350/frame19099_leftImg8bit.jpg,a street with a few parked vehicles and trees
/home/harshabommana/idd20kII/leftImg8bit/train/350/frame17899_leftImg8bit.jpg,a person riding a motorcycle down a road
/home/harshabommana/idd20kII/leftImg8bit/train/350/frame18635_leftImg8bit.jpg,a man riding a motorbike down a street
/home/harshabommana/idd20kII/leftImg8bit/train/350/frame12444_leftImg8bit.jpg,a motorcyclist riding down a rural road
/home/harshabommana/idd20kII/leftImg8bit/train/350/frame2790_leftImg8bit.jpg,a dirt road with a motorcycle on it
/home/harshabommana/idd20kII/leftImg8bit/train/350/frame18335_leftImg8bit.jpg,a man is walking down the road in front of a building
/home/harshabommana/idd20kII/leftImg8bit/train/350/frame15035_leftImg8bit.jpg,a man on a motorcycle rides down a rural road
/home/harshabommana/idd20kII/leftImg8bit/train/350/frame12908_leftImg8bit.jpg,a person walking down a rural road in the country
/home/harshabommana/idd20kII/leftImg8bit/train/350/frame16971_leftImg8bit.jpg,a jeep driving down a road in a rural area
/home/harshabommana/idd20kII/leftImg8bit/train/350/frame17135_leftImg8bit.jpg,a motorbike is driving down a rural road
